Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Saint Barthelemy,France,17.9,-62.8333,8/29/2020,18,0,13
Saint Pierre and Miquelon,France,46.8852,-56.3159,8/29/2020,5,0,1
St Martin,France,18.0708,-63.0501,8/29/2020,213,5,79
,France,46.2276,2.2137,8/29/2020,288531,30460,73279
,Gabon,-0.8037,11.6094,8/29/2020,8505,53,7187
,Gambia,13.4432,-15.3101,8/29/2020,2895,96,751
,Georgia,42.3154,43.3569,8/29/2020,1462,19,1196
,Germany,51.165691,10.451526,8/29/2020,242835,9299,214790
,Ghana,7.9465,-1.0232,8/29/2020,44118,270,42581
,Greece,39.0742,21.8243,8/29/2020,9977,260,1347
,Grenada,12.1165,-61.679,8/29/2020,24,0,24
,Guatemala,15.7835,-90.2308,8/29/2020,73679,2728,61163
,Guinea,9.9456,-9.6966,8/29/2020,9251,59,8282
,Guinea-Bissau,11.8037,-15.1804,8/29/2020,2205,34,1127
,Guyana,4.860416,-58.93018,8/29/2020,1184,35,636
,Haiti,18.9712,-72.2852,8/29/2020,8174,201,5743
,Holy See,41.9029,12.4534,8/29/2020,12,0,12
,Honduras,15.2,-86.2419,8/29/2020,59645,1842,10156
,Hungary,47.1625,19.5033,8/29/2020,5669,614,3759
,Iceland,64.9631,-19.0208,8/29/2020,2100,10,1979
,India,20.593684,78.96288,8/29/2020,3542733,63498,2713933
,Indonesia,-0.7893,113.9213,8/29/2020,169195,7261,122802
,Iran,32.427908,53.688046,8/29/2020,371816,21359,319847
,Iraq,33.223191,43.679291,8/29/2020,227446,6891,169020
,Ireland,53.1424,-7.6921,8/29/2020,28720,1777,23364
,Israel,31.046051,34.851612,8/29/2020,113465,906,92104
,Italy,41.87194,12.56738,8/29/2020,266853,35473,208224
,Jamaica,18.1096,-77.2975,8/29/2020,2113,20,890
,Japan,36.204824,138.252924,8/29/2020,67353,1271,54883
,Jordan,31.24,36.51,8/29/2020,1893,15,1447
,Kazakhstan,48.0196,66.9237,8/29/2020,105684,1523,96135
,Kenya,-0.0236,37.9062,8/29/2020,33794,572,19590
,"Korea, South",35.907757,127.766922,8/29/2020,19699,323,14903
,Kosovo,42.602636,20.902977,8/29/2020,12683,488,8788
,Kuwait,29.31166,47.481766,8/29/2020,84224,528,75993
,Kyrgyzstan,41.20438,74.766098,8/29/2020,43712,1057,37973
,Laos,19.85627,102.495496,8/29/2020,22,0,21
,Latvia,56.8796,24.6032,8/29/2020,1381,34,1163
,Lebanon,33.8547,35.8623,8/29/2020,16275,155,4484
,Lesotho,-29.61,28.2336,8/29/2020,1051,31,526
,Liberia,6.428055,-9.429499,8/29/2020,1304,82,872
,Libya,26.3351,17.228331,8/29/2020,12958,231,1333
,Liechtenstein,47.14,9.55,8/29/2020,107,1,97
,Lithuania,55.1694,23.8813,8/29/2020,2839,86,1833
,Luxembourg,49.8153,6.1296,8/29/2020,6625,124,5942
,MS Zaandam,0,0,8/29/2020,9,2,0
,Madagascar,-18.766947,46.869107,8/29/2020,14791,190,13753
,Malawi,-13.2543,34.3015,8/29/2020,5528,174,3143
,Malaysia,4.210484,101.975766,8/29/2020,9317,125,9038
,Maldives,3.2028,73.2207,8/29/2020,7578,28,4925
,Mali,17.570692,-3.996166,8/29/2020,2757,126,2121
,Malta,35.9375,14.3754,8/29/2020,1847,10,1244
,Mauritania,21.0079,-10.9408,8/29/2020,7012,158,6407
,Mauritius,-20.348404,57.552152,8/29/2020,355,10,335
,Mexico,23.6345,-102.5528,8/29/2020,591712,63819,484283
,Moldova,47.4116,28.3699,8/29/2020,36404,990,25139
,Monaco,43.7333,7.4167,8/29/2020,154,4,116
,Mongolia,46.8625,103.8467,8/29/2020,301,0,295
,Montenegro,42.708678,19.37439,8/29/2020,4727,93,3839
,Morocco,31.7917,-7.0926,8/29/2020,60056,1078,44618
,Namibia,-22.9576,18.4904,8/29/2020,7116,69,2817
,Nepal,28.1667,84.25,8/29/2020,37340,207,20555
Aruba,Netherlands,12.5211,-69.9683,8/29/2020,1975,10,765
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,8/29/2020,15,0,7
Curacao,Netherlands,12.1696,-68.99,8/29/2020,62,1,35
Sint Maarten,Netherlands,18.0425,-63.0548,8/29/2020,444,17,179
,Netherlands,52.1326,5.2913,8/29/2020,69632,6224,0
,New Zealand,-40.9006,174.886,8/29/2020,1729,22,1570
,Nicaragua,12.865416,-85.207229,8/29/2020,4494,137,2913
,Niger,17.607789,8.081666,8/29/2020,1175,69,1085
,Nigeria,9.082,8.6753,8/29/2020,53727,1011,41314
,North Macedonia,41.6086,21.7453,8/29/2020,14293,596,11014
,Norway,60.472,8.4689,8/29/2020,10611,264,9348
,Oman,21.512583,55.923255,8/29/2020,85005,650,79608
,Pakistan,30.3753,69.3451,8/29/2020,295372,6284,280340
,Panama,8.538,-80.7821,8/29/2020,91337,1983,65119
,Papua New Guinea,-6.314993,143.95555,8/29/2020,453,5,232
,Paraguay,-23.4425,-58.4438,8/29/2020,16474,294,8854
,Peru,-9.19,-75.0152,8/29/2020,629961,28471,438017
,Philippines,12.879721,121.774017,8/29/2020,213131,3419,135101
,Poland,51.9194,19.1451,8/29/2020,66239,2032,45536
,Portugal,39.3999,-8.2245,8/29/2020,57448,1818,41766
,Qatar,25.3548,51.1839,8/29/2020,118407,196,115251
,Romania,45.9432,24.9668,8/29/2020,85833,3539,37388
,Russia,61.52401,105.318756,8/29/2020,982573,16977,802365
,Rwanda,-1.9403,29.8739,8/29/2020,3843,16,1904
,Saint Kitts and Nevis,17.357822,-62.782998,8/29/2020,17,0,17
,Saint Lucia,13.9094,-60.9789,8/29/2020,26,0,25
,Saint Vincent and the Grenadines,12.9843,-61.2872,8/29/2020,60,0,57
,San Marino,43.9424,12.4578,8/29/2020,710,42,658
,Sao Tome and Principe,0.1864,6.6131,8/29/2020,895,15,848
,Saudi Arabia,23.885942,45.079162,8/29/2020,313911,3840,288441
,Senegal,14.4974,-14.4524,8/29/2020,13456,282,9233
,Serbia,44.0165,21.0059,8/29/2020,31282,710,0
,Seychelles,-4.6796,55.492,8/29/2020,136,0,127
,Sierra Leone,8.460555,-11.779889,8/29/2020,2019,70,1591
,Singapore,1.2833,103.8333,8/29/2020,56717,27,55447
,Slovakia,48.669,19.699,8/29/2020,3842,33,2254
,Slovenia,46.1512,14.9955,8/29/2020,2834,133,2268
,Somalia,5.152149,46.199616,8/29/2020,3310,97,2481
,South Africa,-30.5595,22.9375,8/29/2020,622551,13981,536694
,South Sudan,6.877,31.307,8/29/2020,2519,47,1290
,Spain,40.463667,-3.74922,8/29/2020,439286,29011,150376
,Sri Lanka,7.873054,80.771797,8/29/2020,2995,12,2849
,Sudan,12.8628,30.2176,8/29/2020,13189,823,6612
,Suriname,3.9193,-56.0278,8/29/2020,3954,67,2991
,Sweden,60.128161,18.643501,8/29/2020,83958,5821,0
,Switzerland,46.8182,8.2275,8/29/2020,41722,2005,35200
,Taiwan*,23.7,121,8/29/2020,488,7,462
,Tajikistan,38.861,71.2761,8/29/2020,8516,68,7309
,Tanzania,-6.369028,34.888822,8/29/2020,509,21,183
,Thailand,15.870032,100.992541,8/29/2020,3411,58,3242
,Togo,8.6195,0.8248,8/29/2020,1390,27,990
,Trinidad and Tobago,10.6918,-61.2225,8/29/2020,1645,19,894
,Tunisia,33.886917,9.537499,8/29/2020,3572,76,1536
,Turkey,38.9637,35.2433,8/29/2020,267064,6284,242812
,US,40,-100,8/29/2020,5961094,182714,2140614
,Uganda,1.373333,32.290275,8/29/2020,2847,29,1288
,Ukraine,48.3794,31.1656,8/29/2020,119751,2540,58156
,United Arab Emirates,23.424076,53.847818,8/29/2020,69328,379,60202
Anguilla,United Kingdom,18.2206,-63.0686,8/29/2020,3,0,3
Bermuda,United Kingdom,32.3078,-64.7505,8/29/2020,169,9,153
British Virgin Islands,United Kingdom,18.4207,-64.64,8/29/2020,35,1,8
Cayman Islands,United Kingdom,19.3133,-81.2546,8/29/2020,205,1,202
Channel Islands,United Kingdom,49.3723,-2.3644,8/29/2020,625,48,545
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,8/29/2020,13,0,13
Gibraltar,United Kingdom,36.1408,-5.3536,8/29/2020,275,0,226
Isle of Man,United Kingdom,54.2361,-4.5481,8/29/2020,336,24,312
Montserrat,United Kingdom,16.742498,-62.187366,8/29/2020,13,1,12
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,8/29/2020,490,3,148
,United Kingdom,55.3781,-3.436,8/29/2020,332752,41498,0
,Uruguay,-32.5228,-55.7658,8/29/2020,1570,44,1364
,Uzbekistan,41.377491,64.585262,8/29/2020,41067,307,38250
,Venezuela,6.4238,-66.5897,8/29/2020,44946,375,36175
,Vietnam,14.058324,108.277199,8/29/2020,1040,32,677
,West Bank and Gaza,31.9522,35.2332,8/29/2020,21668,147,14631
,Western Sahara,24.2155,-12.8858,8/29/2020,10,1,8
,Yemen,15.552727,48.516388,8/29/2020,1946,563,1113
,Zambia,-13.133897,27.849332,8/29/2020,11902,284,11092
,Zimbabwe,-19.015438,29.154857,8/29/2020,6406,196,5056
,Afghanistan,33.93911,67.709953,8/30/2020,38162,1402,29089
,Albania,41.1533,20.1683,8/30/2020,9380,280,5139
,Algeria,28.0339,1.6596,8/30/2020,44146,1501,30978
,Andorra,42.5063,1.5218,8/30/2020,1124,53,902
,Angola,-11.2027,17.8739,8/30/2020,2624,107,1063
,Antigua and Barbuda,17.0608,-61.7964,8/30/2020,94,3,91
,Argentina,-38.4161,-63.6167,8/30/2020,408426,8457,294007
,Armenia,40.0691,45.0382,8/30/2020,43750,877,37650
Australian Capital Territory,Australia,-35.4735,149.0124,8/30/2020,113,3,110
New South Wales,Australia,-33.8688,151.2093,8/30/2020,4050,52,2994
Northern Territory,Australia,-12.4634,130.8456,8/30/2020,33,0,31
Queensland,Australia,-27.4698,153.0251,8/30/2020,1122,6,1084
South Australia,Australia,-34.9285,138.6007,8/30/2020,463,4,458
Tasmania,Australia,-42.8821,147.3272,8/30/2020,230,13,216
Victoria,Australia,-37.8136,144.9631,8/30/2020,19080,565,15580
Western Australia,Australia,-31.9505,115.8605,8/30/2020,655,9,641
,Austria,47.5162,14.5501,8/30/2020,27166,733,23070
,Azerbaijan,40.1431,47.5769,8/30/2020,36309,531,33703
,Bahamas,25.025885,-78.035889,8/30/2020,2167,50,782
,Bahrain,26.0275,50.55,8/30/2020,51574,189,48654
,Bangladesh,23.685,90.3563,8/30/2020,310822,4248,201907
,Barbados,13.1939,-59.5432,8/30/2020,173,7,145
,Belarus,53.7098,27.9534,8/30/2020,71687,676,70452
,Belgium,50.8333,4.469936,8/30/2020,85042,9894,18415
,Belize,17.1899,-88.4976,8/30/2020,993,13,117
,Benin,9.3077,2.3158,8/30/2020,2145,40,1738
,Bhutan,27.5142,90.4336,8/30/2020,224,0,140
,Bolivia,-16.2902,-63.5887,8/30/2020,115968,4966,58497
,Bosnia and Herzegovina,43.9159,17.6791,8/30/2020,19793,598,12961
,Botswana,-22.3285,24.6849,8/30/2020,1633,6,224
,Brazil,-14.235,-51.9253,8/30/2020,3862311,120828,3237615
,Brunei,4.5353,114.7277,8/30/2020,144,3,139
,Bulgaria,42.7339,25.4858,8/30/2020,16190,613,11313
,Burkina Faso,12.2383,-1.5616,8/30/2020,1357,55,1058
,Burma,21.9162,95.956,8/30/2020,775,6,352
,Burundi,-3.3731,29.9189,8/30/2020,445,1,357
,Cabo Verde,16.5388,-23.0418,8/30/2020,3852,40,2867
,Cambodia,11.55,104.9167,8/30/2020,273,0,265
,Cameroon,3.848,11.5021,8/30/2020,19142,411,17651
,Central African Republic,6.6111,20.9394,8/30/2020,4700,61,1784
,Chad,15.4542,18.7322,8/30/2020,1012,77,878
,Chile,-35.6751,-71.543,8/30/2020,409974,11244,382584
Anhui,China,31.8257,117.2264,8/30/2020,991,6,985
Beijing,China,40.1824,116.4142,8/30/2020,935,9,926
Chongqing,China,30.0572,107.874,8/30/2020,583,6,577
Fujian,China,26.0789,117.9874,8/30/2020,382,1,366
Gansu,China,35.7518,104.2861,8/30/2020,169,2,167
Guangdong,China,23.3417,113.4244,8/30/2020,1739,8,1720
Guangxi,China,23.8298,108.7881,8/30/2020,255,2,253
Guizhou,China,26.8154,106.8748,8/30/2020,147,2,145
Hainan,China,19.1959,109.7453,8/30/2020,171,6,165
Heilongjiang,China,47.862,127.7615,8/30/2020,948,13,935
Hong Kong,China,22.3,114.2,8/30/2020,4801,88,4320
Hubei,China,30.9756,112.2707,8/30/2020,68139,4512,63627
Hunan,China,27.6104,111.7088,8/30/2020,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,8/30/2020,260,1,257
Jiangsu,China,32.9711,119.455,8/30/2020,665,0,657
Jiangxi,China,27.614,115.7221,8/30/2020,935,1,934
Jilin,China,43.6661,126.1923,8/30/2020,157,2,155
Liaoning,China,41.2956,122.6085,8/30/2020,262,2,259
Macau,China,22.1667,113.55,8/30/2020,46,0,46
Ningxia,China,37.2692,106.1655,8/30/2020,75,0,75
Qinghai,China,35.7452,95.9956,8/30/2020,18,0,18
Shaanxi,China,35.1917,108.8701,8/30/2020,365,3,353
Shandong,China,36.3427,118.1498,8/30/2020,831,7,807
Shanghai,China,31.202,121.4491,8/30/2020,903,7,841
Shanxi,China,37.5777,112.2922,8/30/2020,203,0,201
Sichuan,China,30.6171,102.7103,8/30/2020,652,3,622
Tianjin,China,39.3054,117.323,8/30/2020,226,3,213
Tibet,China,31.6927,88.0924,8/30/2020,1,0,1
Xinjiang,China,41.1129,85.2401,8/30/2020,902,3,850
Yunnan,China,24.974,101.487,8/30/2020,199,2,191
Zhejiang,China,29.1832,120.0934,8/30/2020,1278,1,1268
,Colombia,4.5709,-74.2973,8/30/2020,607904,19363,450609
,Comoros,-11.6455,43.3333,8/30/2020,423,7,399
,Congo (Brazzaville),-0.228,15.8277,8/30/2020,3979,78,1742
,Congo (Kinshasa),-4.0383,21.7587,8/30/2020,10045,258,9103
,Costa Rica,9.7489,-83.7534,8/30/2020,39699,418,15737
,Cote d'Ivoire,7.54,-5.5471,8/30/2020,17948,115,16553
,Croatia,45.1,15.2,8/30/2020,10123,184,7212
,Cuba,21.521757,-77.781167,8/30/2020,3973,94,3327
,Cyprus,35.1264,33.4299,8/30/2020,1487,20,935
,Czechia,49.8175,15.473,8/30/2020,24367,423,17547
Faroe Islands,Denmark,61.8926,-6.9118,8/30/2020,411,0,362
Greenland,Denmark,71.7069,-42.6043,8/30/2020,14,0,14
,Denmark,56.2639,9.5018,8/30/2020,16891,624,15116
,Diamond Princess,0,0,8/30/2020,712,13,651
,Djibouti,11.8251,42.5903,8/30/2020,5385,60,5319
,Dominica,15.415,-61.371,8/30/2020,20,0,18
,Dominican Republic,18.7357,-70.1627,8/30/2020,94241,1681,66776
,Ecuador,-1.8312,-78.1834,8/30/2020,113648,6555,101620
,Egypt,26.820553,30.802498,8/30/2020,98727,5399,72120
,El Salvador,13.7942,-88.8965,8/30/2020,25635,713,14013
,Equatorial Guinea,1.6508,10.2679,8/30/2020,4941,83,3884
,Eritrea,15.1794,39.7823,8/30/2020,318,0,284
,Estonia,58.5953,25.0136,8/30/2020,2373,64,2088
,Eswatini,-26.5225,31.4659,8/30/2020,4561,91,3478
,Ethiopia,9.145,40.4897,8/30/2020,51122,793,18382
,Fiji,-17.7134,178.065,8/30/2020,28,2,23
,Finland,61.92411,25.748151,8/30/2020,8077,335,7200
French Guiana,France,3.9339,-53.1258,8/30/2020,9076,58,8620
French Polynesia,France,-17.6797,149.4068,8/30/2020,482,0,202
Guadeloupe,France,16.265,-61.551,8/30/2020,1145,16,336
Martinique,France,14.6415,-61.0242,8/30/2020,596,16,98
Mayotte,France,-12.8275,45.166244,8/30/2020,3301,40,2964
New Caledonia,France,-20.904305,165.618042,8/30/2020,23,0,23
Reunion,France,-21.1151,55.5364,8/30/2020,1634,6,880
Saint Barthelemy,France,17.9,-62.8333,8/30/2020,18,0,13
Saint Pierre and Miquelon,France,46.8852,-56.3159,8/30/2020,5,0,1
St Martin,France,18.0708,-63.0501,8/30/2020,213,5,79
,France,46.2276,2.2137,8/30/2020,299320,30470,73279
,Gabon,-0.8037,11.6094,8/30/2020,8505,53,7187
,Gambia,13.4432,-15.3101,8/30/2020,2963,96,1032
,Georgia,42.3154,43.3569,8/30/2020,1469,19,1221
,Germany,51.165691,10.451526,8/30/2020,243305,9300,215283
,Ghana,7.9465,-1.0232,8/30/2020,44205,276,42777
,Greece,39.0742,21.8243,8/30/2020,10134,262,1347
,Grenada,12.1165,-61.679,8/30/2020,24,0,24
,Guatemala,15.7835,-90.2308,8/30/2020,73912,2740,61681
,Guinea,9.9456,-9.6966,8/30/2020,9371,59,8387
,Guinea-Bissau,11.8037,-15.1804,8/30/2020,2205,34,1127
,Guyana,4.860416,-58.93018,8/30/2020,1234,36,687
,Haiti,18.9712,-72.2852,8/30/2020,8209,201,5828
,Holy See,41.9029,12.4534,8/30/2020,12,0,12
,Honduras,15.2,-86.2419,8/30/2020,60174,1858,10242
,Hungary,47.1625,19.5033,8/30/2020,5961,614,3759
,Iceland,64.9631,-19.0208,8/30/2020,2105,10,1990
,India,20.593684,78.96288,8/30/2020,3621245,64469,2774801
,Indonesia,-0.7893,113.9213,8/30/2020,172053,7343,124185
,Iran,32.427908,53.688046,8/30/2020,373570,21462,321421
,Iraq,33.223191,43.679291,8/30/2020,231177,6959,172880
,Ireland,53.1424,-7.6921,8/30/2020,28760,1777,23364
,Israel,31.046051,34.851612,8/30/2020,114020,919,92796
,Italy,41.87194,12.56738,8/30/2020,268218,35477,208536
,Jamaica,18.1096,-77.2975,8/30/2020,2357,21,890
,Japan,36.204824,138.252924,8/30/2020,67958,1285,55700
,Jordan,31.24,36.51,8/30/2020,1966,15,1468
,Kazakhstan,48.0196,66.9237,8/30/2020,105795,1523,96297
,Kenya,-0.0236,37.9062,8/30/2020,34057,574,19688
,"Korea, South",35.907757,127.766922,8/30/2020,19947,324,14973
,Kosovo,42.602636,20.902977,8/30/2020,12683,488,8788
,Kuwait,29.31166,47.481766,8/30/2020,84636,530,76650
,Kyrgyzstan,41.20438,74.766098,8/30/2020,43820,1058,38198
,Laos,19.85627,102.495496,8/30/2020,22,0,21
,Latvia,56.8796,24.6032,8/30/2020,1393,34,1163
,Lebanon,33.8547,35.8623,8/30/2020,16870,160,4693
,Lesotho,-29.61,28.2336,8/30/2020,1085,31,528
,Liberia,6.428055,-9.429499,8/30/2020,1304,82,872
,Libya,26.3351,17.228331,8/30/2020,13423,232,1410
,Liechtenstein,47.14,9.55,8/30/2020,107,1,97
,Lithuania,55.1694,23.8813,8/30/2020,2874,86,1837
,Luxembourg,49.8153,6.1296,8/30/2020,6625,124,5967
,MS Zaandam,0,0,8/30/2020,9,2,0
,Madagascar,-18.766947,46.869107,8/30/2020,14843,191,13802
,Malawi,-13.2543,34.3015,8/30/2020,5536,174,3147
,Malaysia,4.210484,101.975766,8/30/2020,9334,126,9048
,Maldives,3.2028,73.2207,8/30/2020,7667,28,5036
,Mali,17.570692,-3.996166,8/30/2020,2773,126,2169
,Malta,35.9375,14.3754,8/30/2020,1862,12,1313
,Mauritania,21.0079,-10.9408,8/30/2020,7016,159,6430
,Mauritius,-20.348404,57.552152,8/30/2020,355,10,335
,Mexico,23.6345,-102.5528,8/30/2020,595841,64158,489724
,Moldova,47.4116,28.3699,8/30/2020,36700,992,25139
,Monaco,43.7333,7.4167,8/30/2020,154,4,116
,Mongolia,46.8625,103.8467,8/30/2020,301,0,295
,Montenegro,42.708678,19.37439,8/30/2020,4790,98,3963
,Morocco,31.7917,-7.0926,8/30/2020,61399,1111,46355
,Namibia,-22.9576,18.4904,8/30/2020,7365,72,2929
,Nepal,28.1667,84.25,8/30/2020,38561,221,20822
Aruba,Netherlands,12.5211,-69.9683,8/30/2020,1997,10,765
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,8/30/2020,15,0,7
Curacao,Netherlands,12.1696,-68.99,8/30/2020,67,1,35
Sint Maarten,Netherlands,18.0425,-63.0548,8/30/2020,460,17,179
,Netherlands,52.1326,5.2913,8/30/2020,70140,6224,0
,New Zealand,-40.9006,174.886,8/30/2020,1738,22,1585
,Nicaragua,12.865416,-85.207229,8/30/2020,4494,137,2913
,Niger,17.607789,8.081666,8/30/2020,1175,69,1085
,Nigeria,9.082,8.6753,8/30/2020,53865,1013,41513
,North Macedonia,41.6086,21.7453,8/30/2020,14330,600,11062
,Norway,60.472,8.4689,8/30/2020,10643,264,9348
,Oman,21.512583,55.923255,8/30/2020,85544,677,80459
,Pakistan,30.3753,69.3451,8/30/2020,295636,6288,280547
,Panama,8.538,-80.7821,8/30/2020,92065,1995,65747
,Papua New Guinea,-6.314993,143.95555,8/30/2020,459,5,232
,Paraguay,-23.4425,-58.4438,8/30/2020,17105,308,9146
,Peru,-9.19,-75.0152,8/30/2020,639435,28607,446675
,Philippines,12.879721,121.774017,8/30/2020,217396,3520,157403
,Poland,51.9194,19.1451,8/30/2020,66870,2033,46192
,Portugal,39.3999,-8.2245,8/30/2020,57768,1819,41885
,Qatar,25.3548,51.1839,8/30/2020,118575,197,115430
,Romania,45.9432,24.9668,8/30/2020,86785,3578,37665
,Russia,61.52401,105.318756,8/30/2020,987470,17045,804941
,Rwanda,-1.9403,29.8739,8/30/2020,4020,16,1918
,Saint Kitts and Nevis,17.357822,-62.782998,8/30/2020,17,0,17
,Saint Lucia,13.9094,-60.9789,8/30/2020,26,0,25
,Saint Vincent and the Grenadines,12.9843,-61.2872,8/30/2020,60,0,57
,San Marino,43.9424,12.4578,8/30/2020,710,42,658
,Sao Tome and Principe,0.1864,6.6131,8/30/2020,896,15,851
,Saudi Arabia,23.885942,45.079162,8/30/2020,314821,3870,289667
,Senegal,14.4974,-14.4524,8/30/2020,13556,284,9388
,Serbia,44.0165,21.0059,8/30/2020,31365,711,0
,Seychelles,-4.6796,55.492,8/30/2020,136,0,127
,Sierra Leone,8.460555,-11.779889,8/30/2020,2022,70,1594
,Singapore,1.2833,103.8333,8/30/2020,56771,27,55586
,Slovakia,48.669,19.699,8/30/2020,3876,33,2278
,Slovenia,46.1512,14.9955,8/30/2020,2865,133,2283
,Somalia,5.152149,46.199616,8/30/2020,3310,98,2481
,South Africa,-30.5595,22.9375,8/30/2020,625056,14028,538604
,South Sudan,6.877,31.307,8/30/2020,2519,47,1290
,Spain,40.463667,-3.74922,8/30/2020,439286,29011,150376
,Sri Lanka,7.873054,80.771797,8/30/2020,3012,12,2860
,Sudan,12.8628,30.2176,8/30/2020,13189,823,6612
,Suriname,3.9193,-56.0278,8/30/2020,4009,67,3073
,Sweden,60.128161,18.643501,8/30/2020,83958,5821,0
,Switzerland,46.8182,8.2275,8/30/2020,42014,2005,35800
,Taiwan*,23.7,121,8/30/2020,488,7,462
,Tajikistan,38.861,71.2761,8/30/2020,8516,68,7309
,Tanzania,-6.369028,34.888822,8/30/2020,509,21,183
,Thailand,15.870032,100.992541,8/30/2020,3411,58,3252
,Togo,8.6195,0.8248,8/30/2020,1396,27,996
,Trinidad and Tobago,10.6918,-61.2225,8/30/2020,1683,21,672
,Tunisia,33.886917,9.537499,8/30/2020,3685,76,1562
,Turkey,38.9637,35.2433,8/30/2020,268546,6326,243839
,US,40,-100,8/30/2020,5996431,183024,2153939
,Uganda,1.373333,32.290275,8/30/2020,2928,30,1288
,Ukraine,48.3794,31.1656,8/30/2020,121930,2575,58775
,United Arab Emirates,23.424076,53.847818,8/30/2020,69690,382,60600
Anguilla,United Kingdom,18.2206,-63.0686,8/30/2020,3,0,3
Bermuda,United Kingdom,32.3078,-64.7505,8/30/2020,169,9,153
British Virgin Islands,United Kingdom,18.4207,-64.64,8/30/2020,47,1,8
Cayman Islands,United Kingdom,19.3133,-81.2546,8/30/2020,205,1,202
Channel Islands,United Kingdom,49.3723,-2.3644,8/30/2020,625,48,545
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,8/30/2020,13,0,13
Gibraltar,United Kingdom,36.1408,-5.3536,8/30/2020,285,0,228
Isle of Man,United Kingdom,54.2361,-4.5481,8/30/2020,336,24,312
Montserrat,United Kingdom,16.742498,-62.187366,8/30/2020,13,1,12
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,8/30/2020,505,3,148
,United Kingdom,55.3781,-3.436,8/30/2020,334467,41499,0
,Uruguay,-32.5228,-55.7658,8/30/2020,1585,44,1378
,Uzbekistan,41.377491,64.585262,8/30/2020,41424,313,38655
,Venezuela,6.4238,-66.5897,8/30/2020,45868,381,37091
,Vietnam,14.058324,108.277199,8/30/2020,1040,32,695
,West Bank and Gaza,31.9522,35.2332,8/30/2020,22204,152,14787
,Western Sahara,24.2155,-12.8858,8/30/2020,10,1,8
,Yemen,15.552727,48.516388,8/30/2020,1953,564,1123
,Zambia,-13.133897,27.849332,8/30/2020,12025,287,11454
,Zimbabwe,-19.015438,29.154857,8/30/2020,6412,196,5061
,Afghanistan,33.93911,67.709953,8/31/2020,38165,1402,29089
,Albania,41.1533,20.1683,8/31/2020,9513,284,5214
,Algeria,28.0339,1.6596,8/31/2020,44494,1510,31244
,Andorra,42.5063,1.5218,8/31/2020,1176,53,908
,Angola,-11.2027,17.8739,8/31/2020,2654,108,1071
,Antigua and Barbuda,17.0608,-61.7964,8/31/2020,94,3,91
,Argentina,-38.4161,-63.6167,8/31/2020,417735,8660,301195
,Armenia,40.0691,45.0382,8/31/2020,43781,879,37722
Australian Capital Territory,Australia,-35.4735,149.0124,8/31/2020,113,3,110
New South Wales,Australia,-33.8688,151.2093,8/31/2020,4063,52,2994
Northern Territory,Australia,-12.4634,130.8456,8/31/2020,33,0,31
Queensland,Australia,-27.4698,153.0251,8/31/2020,1124,6,1084
South Australia,Australia,-34.9285,138.6007,8/31/2020,463,4,458
Tasmania,Australia,-42.8821,147.3272,8/31/2020,230,13,216
Victoria,Australia,-37.8136,144.9631,8/31/2020,19138,570,15814
Western Australia,Australia,-31.9505,115.8605,8/31/2020,655,9,641
,Austria,47.5162,14.5501,8/31/2020,27438,733,23226
,Azerbaijan,40.1431,47.5769,8/31/2020,36435,534,33847
,Bahamas,25.025885,-78.035889,8/31/2020,2217,50,801
,Bahrain,26.0275,50.55,8/31/2020,51972,190,49047
,Bangladesh,23.685,90.3563,8/31/2020,312996,4281,204887
,Barbados,13.1939,-59.5432,8/31/2020,174,7,146
,Belarus,53.7098,27.9534,8/31/2020,71843,681,70468
,Belgium,50.8333,4.469936,8/31/2020,85236,9895,18422
,Belize,17.1899,-88.4976,8/31/2020,1007,13,173
,Benin,9.3077,2.3158,8/31/2020,2145,40,1738
,Bhutan,27.5142,90.4336,8/31/2020,225,0,142
,Bolivia,-16.2902,-63.5887,8/31/2020,116598,5027,60408
,Bosnia and Herzegovina,43.9159,17.6791,8/31/2020,19964,609,13095
